ctrb,spk_freq,channel
1.4133961112052342,54.723333333333336,73
1.3494162553755427,3.8866666666666667,71
1.3424213965655147,267.44,43
1.3404872018683978,1.58,23
1.3225143480325612,169.89,25
1.3050830480906097,52.78,61
1.3028657658865963,0.8133333333333334,85
1.2746915226491078,98.08,35
1.2469121357719626,0.8066666666666666,77
1.2349449203027192,46.016666666666666,74
1.2093840511964058,2.2533333333333334,24
1.207962644222638,114.18666666666667,48
1.2008695286430333,0.8166666666666667,63
1.2004414500291527,91.89666666666666,28
1.1945757542997737,1.6866666666666668,44
1.1847370877634373,0.6433333333333333,38
1.1828288164081626,44.53333333333333,27
1.1740493399903111,2.4066666666666667,54
1.1700593531832404,52.10333333333333,47
1.1697544280759633,3.683333333333333,36
1.154309506062822,0.8066666666666666,87
1.1518753457047974,1.56,37
1.1427730527902482,0.91,16
1.1423295898120525,0.7666666666666667,15
1.1279747128495756,219.6,12
1.125728663615703,59.74666666666667,53
1.1083015496244912,17.026666666666667,75
1.1067454534581977,21.57,17
1.1059358670969024,88.52666666666667,64
1.1054040335923832,0.7733333333333333,46
1.10375834600609,0.78,72
1.1029581888352251,11.633333333333333,76
1.101815080200196,68.94333333333333,22
1.0958390968909524,22.38,32
1.0873520330758435,209.36,34
1.064117605051507,128.97666666666666,13
1.062912448212155,1.0866666666666667,67
1.0561399185094997,161.64,14
1.0555290962032557,28.51,78
1.0439067964327533,167.18333333333334,42
1.0430066000860214,199.14,26
1.0423163128170478,1.8433333333333333,51
1.0410862024393497,0.9366666666666666,52
1.039126374572139,121.28333333333333,41
1.0296265541047296,149.38333333333333,62
1.0286741038474327,2.32,33
1.028214289162297,37.22666666666667,45
1.0280498539333682,19.183333333333334,84
1.0257661137822922,18.19333333333333,21
1.0223535056828965,0.8066666666666666,68
1.0222709647595343,89.17666666666666,55
1.0140193651623552,11.703333333333333,57
1.0127177075211795,104.23666666666666,31
1.0119689534284855,3.49,83
1.0118111928648823,0.8533333333333334,66
1.011761350314503,10.003333333333334,56
1.0,4.753333333333333,82
1.0,1.6366666666666667,65
1.0,5.323333333333333,86
1.0,0.73,58
